word	correct	predicted
to	TO	TO
the	DT	DT
repression	NN	NN
of	IN	IN
ideas	NNS	NNS
by	IN	IN
force	NN	NN
.	.	.

Postmaster	NNP	PRP
General	NNP	MD
Burleson	NNP	VB
set	VBD	VBN
about	IN	IN
to	TO	TO
protect	VB	VB
the	DT	DT
American	NNP	JJ
people	NNS	NNS
against	IN	IN
radical	JJ	JJ
propaganda	NN	NNS
that	WDT	WDT
might	MD	MD
be	VB	VB
spread	VBN	VBN
through	IN	IN
the	DT	DT
mails	NNS	NN
.	.	.

Attorney	NNP	NNP
General	NNP	NNP
Palmer	NNP	NNP
made	VBD	VBD
a	DT	DT
series	NN	NN
of	IN	IN
raids	NNS	NN
that	WDT	IN
sent	VBD	VBN
more	JJR	RBR
than	IN	IN
4,000	CD	PRP
so-called	JJ	MD
radicals	NNS	VB
to	TO	TO
the	DT	DT
jails	NNS	NN
,	,	,
in	IN	IN
direct	JJ	JJ
violation	NN	NN
of	IN	IN
their	PRP$	PRP$
constitutional	JJ	JJ
rights	NNS	NNS
.	.	.

Then	RB	RB
,	,	,
not	RB	RB
many	JJ	JJ
years	NNS	NNS
later	RB	RB
,	,	,
the	DT	DT
Un-American	NNP	FW
Activities	NNPS	FW
Committee	NNP	FW
,	,	,
under	IN	IN
the	DT	DT
leadership	NN	NN
of	IN	IN
Martin	NNP	DT
Dies	NNP	NN
,	,	,
pilloried	VBD	CC
hundreds	NNS	NNS
of	IN	IN
decent	JJ	NNP
,	,	,
patriotic	JJ	JJ
citizens	NNS	NNS
.	.	.

Anyone	NN	)
who	WP	WP
tried	VBD	VBD
to	TO	TO
remedy	VB	VB
some	DT	DT
of	IN	IN
the	DT	DT
most	JJS	RBS
glaring	JJ	JJ
defects	NNS	NNS
in	IN	IN
our	PRP$	PRP$
form	NN	NN
of	IN	IN
democracy	NN	NN
was	VBD	VBD
denounced	VBN	VBN
as	IN	IN
a	DT	DT
traitorous	JJ	JJ
red	NN	JJ
whose	WP$	CC
real	JJ	JJ
purpose	NN	NN
was	VBD	VBD
the	DT	DT
destruction	NN	NN
of	IN	IN
our	PRP$	PRP$
government	NN	NN
.	.	.

This	DT	DT
hysteria	NN	NN
reached	VBD	VBD
its	PRP$	PRP$
height	NN	NN
under	IN	IN
the	DT	DT
leadership	NN	NN
of	IN	IN
Senator	NNP	NN
Joseph	NNP	NN
McCarthy	NNP	NN
.	.	.

Demagogues	NNS	PRP
of	IN	IN
this	DT	DT
sort	NN	NN
found	VBD	VBD
communist	NN	TO
bogeys	NNS	VB
lurking	VBG	VBN
behind	IN	IN
any	DT	DT
new	JJ	JJ
idea	NN	NN
that	WDT	WDT
would	MD	MD
run	VB	VB
counter	RB	VBN
to	TO	TO
stereotyped	JJ	JJ
notions	NNS	NNS
.	.	.

New	JJ	NNP
ideas	NNS	NNS
were	VBD	VBD
dangerous	JJ	JJ
and	CC	CC
must	MD	MD
be	VB	VB
repressed	VBN	VBN
,	,	,
no	DT	DT
matter	NN	NN
how	WRB	NN
.	.	.

Those	DT	DT
who	WP	WP
would	MD	MD
suppress	VB	VB
dangerous	JJ	JJ
thoughts	NNS	NNS
,	,	,
credit	VBP	CC
ideas	NNS	NNS
with	IN	IN
high	JJ	JJ
potency	NN	NN
.	.	.

They	PRP	PRP
give	VBP	VBP
strict	JJ	JJ
interpretation	NN	NN
to	TO	TO
William	NNP	NNP
James	NNP	NNP
'	POS	POS
statement	NN	NN
that	IN	IN
``	``	``
Every	DT	DT
idea	NN	NN
that	WDT	WDT
enters	VBZ	VBZ
the	DT	DT
mind	NN	NN
tends	VBZ	VBZ
to	TO	TO
express	VB	VB
itself	PRP	PRP
''	''	''
.	.	.

They	PRP	PRP
seem	VBP	VBP
to	TO	TO
believe	VB	VB
that	IN	IN
a	DT	DT
person	NN	NN
will	MD	MD
act	VB	VB
automatically	RB	RB
as	RB	RB
soon	RB	RB
as	IN	IN
he	PRP	PRP
contacts	VBZ	MD
something	NN	VB
new	JJ	JJ
.	.	.

Hence	RB	NNP
,	,	,
the	DT	DT
only	RB	JJ
defensible	JJ	NNS
procedure	NN	WDT
is	VBZ	VBZ
to	TO	TO
repress	VB	VB
any	DT	DT
and	CC	CC
every	DT	DT
notion	NN	NN
,	,	,
unless	IN	WRB
it	PRP	PRP
gives	VBZ	VBZ
evidence	NN	NN
that	IN	IN
it	PRP	PRP
is	VBZ	VBZ
perfectly	RB	RB
safe	JJ	JJ
.	.	.

this	DT	DT
danger	NN	NN
,	,	,
however	RB	RB
,	,	,
we	PRP	PRP
are	VBP	VBP
informed	VBN	VBN
on	IN	IN
every	DT	DT
hand	NN	NN
that	IN	IN
ideas	NNS	NNS
,	,	,
not	RB	RB
machines	NNS	RB
,	,	,
are	VBP	VBP
our	PRP$	PRP$
finest	JJS	JJS
tools	NNS	NNS
;	:	:
;	:	:
they	PRP	PRP
are	VBP	VBP
priceless	JJ	RB
even	RB	RB
though	IN	IN
they	PRP	PRP
can	MD	MD
not	RB	RB
be	VB	VB
recorded	VBN	VBN
on	IN	IN
a	DT	DT
ledger	NN	NN
page	NN	:
;	:	:
;	:	:
they	PRP	PRP
are	VBP	VBP
the	DT	DT
most	RBS	JJS
valuable	JJ	NN
of	IN	IN
commodities	NNS	NN
--	:	:
and	CC	CC
the	DT	DT
most	RBS	JJS
salable	JJ	NN
,	,	,
for	IN	IN
their	PRP$	PRP$
demand	NN	NNS
far	RB	RB
exceeds	VBZ	NN
supply	NN	NN
.	.	.

So	RB	RB
all-important	JJ	PRP
are	VBP	VBP
ideas	NNS	NNS
,	,	,
we	PRP	PRP
are	VBP	VBP
told	VBN	VBN
,	,	,
that	IN	IN
persons	NNS	DT
successful	JJ	JJ
in	IN	IN
business	NN	NN
and	CC	CC
happy	JJ	JJ
in	IN	IN
social	JJ	JJ
life	NN	NN
usually	RB	RB
fall	VBP	VB
into	IN	IN
two	CD	CD
classes	NNS	NNS
:	:	:
those	DT	DT
who	WP	WP
invent	VBP	VBP
new	JJ	JJ
ideas	NNS	NNS
of	IN	IN
their	PRP$	PRP$
own	JJ	JJ
,	,	,
and	CC	CC
those	DT	DT
who	WP	WP
borrow	VBP	VBZ
,	,	,
beg	VBP	RB
,	,	,
or	CC	CC
steal	VBP	RB
from	IN	IN
others	NNS	NNS
.	.	.

an	DT	DT
unrestricted	JJ	JJ
flow	NN	NNS
of	IN	IN
ideas	NNS	NNS
,	,	,
all	DT	DT
will	MD	MD
be	VB	VB
well	RB	RB
,	,	,
and	CC	CC
we	PRP	PRP
are	VBP	VBP
even	RB	RB
assured	VBN	VBN
that	IN	IN
``	``	``
an	DT	DT
idea	NN	NN
a	DT	DT
day	NN	NN
will	MD	MD
keep	VB	VB
the	DT	DT
sheriff	NN	NN
away	RB	RB
''	''	''
.	.	.

That	IN	DT
,	,	,
however	RB	RB
,	,	,
may	MD	MD
also	RB	RB
bring	VB	VB
the	DT	DT
police	NN	NN
,	,	,
if	IN	IN
the	DT	DT
thinking	NN	NN
does	VBZ	VBZ
not	RB	RB
meet	VB	VB
with	IN	IN
social	JJ	JJ
approval	NN	NN
.	.	.

Criminals	NNS	NNP
,	,	,
as	RB	RB
well	RB	RB
as	IN	IN
model	NN	PRP$
citizens	NNS	NNS
,	,	,
exercise	VBP	CC
their	PRP$	PRP$
minds	NNS	NNS
.	.	.

Merely	RB	DT
having	VBG	VBG
a	DT	DT
mental	JJ	JJ
image	NN	NN
of	IN	IN
some	DT	DT
sort	NN	NN
is	VBZ	VBZ
not	RB	RB
the	DT	DT
all-important	JJ	NN
consideration	NN	NN
.	.	.

course	NN	NN
,	,	,
there	EX	EX
must	MD	MD
be	VB	VB
clarity	NN	NNS
:	:	:
a	DT	DT
single	JJ	JJ
distinct	JJ	JJ
impression	NN	NN
is	VBZ	VBZ
more	RBR	RBR
valuable	JJ	RB
than	IN	IN
many	JJ	JJ
fuzzy	JJ	JJ
ones	NNS	NNS
.	.	.

But	CC	CC
clarity	NN	NN
is	VBZ	VBZ
not	RB	RB
enough	RB	RB
.	.	.

The	DT	DT
writer	NN	NN
took	VBD	VBD
a	DT	DT
class	NN	NN
of	IN	IN
college	NN	NN
students	NNS	NNS
to	TO	TO
the	DT	DT
state	NN	NN
hospital	NN	,
for	IN	IN
the	DT	DT
mentally	RB	JJ
ill	JJ	NNS
in	IN	IN
St.	NNP	DT
Joseph	NNP	NN
,	,	,
Missouri	NNP	NNP
.	.	.

An	DT	DT
inmate	NN	NN
,	,	,
a	DT	DT
former	JJ	JJ
university	NN	NN
professor	NN	''
,	,	,
expounded	VBD	VBN
to	TO	TO
us	PRP	PRP
,	,	,
logically	RB	NNP
and	CC	CC
clearly	RB	RB
,	,	,
that	IN	DT
someone	NN	NN
was	VBD	VBD
pilfering	VBG	TO
his	PRP$	PRP$
thoughts	NNS	NNS
.	.	.

He	PRP	PRP
appealed	VBD	VBD
to	TO	TO
us	PRP	PRP
to	TO	TO
bring	VB	VB
his	PRP$	PRP$
case	NN	NN
to	TO	TO
the	DT	DT
attention	NN	NN
of	IN	IN
the	DT	DT
authorities	NNS	NN
that	IN	DT
justice	NN	NN
might	MD	MD
be	VB	VB
done	VBN	VBN
.	.	.

Despite	IN	IN
the	DT	DT
clarity	NN	NN
of	IN	IN
his	PRP$	PRP$
presentation	NN	NN
,	,	,
his	PRP$	PRP$
idea	NN	NN
was	VBD	VBD
not	RB	RB
of	IN	IN
Einsteinian	JJ	DT
calibre	NN	NN
.	.	.

True	JJ	NNP
,	,	,
ideas	NNS	NNS
are	VBP	VBP
important	JJ	JJ
,	,	,
perhaps	RB	RB
life	NN	NN
's	POS	POS
most	RBS	RBS
precious	JJ	JJ
treasures	NNS	NN
.	.	.

But	CC	CC
have	VB	VB
we	PRP	PRP
not	RB	RB
gone	VBN	VBD
overboard	RB	VBN
in	IN	IN
stressing	VBG	VBG
their	PRP$	PRP$
significance	NN	NN
?	.	.
?	.	.

Have	VBP	WRB
we	PRP	PRP
not	RB	RB
actually	RB	RB
developed	VBN	VBN
idea	NN	RB
worship	NN	RB
?	.	.
?	.	.

Ideas	NNS	WRB
we	PRP	PRP
must	MD	MD
have	VB	VB
,	,	,
and	CC	CC
we	PRP	PRP
seek	VBP	VBP
them	PRP	PRP
everywhere	RB	NN
.	.	.

We	PRP	PRP
scour	VBP	VBD
literature	NN	NN
for	IN	IN
them	PRP	PRP
;	:	:
;	:	:
here	RB	RB
we	PRP	PRP
find	VBP	VBP
stored	VBN	IN
the	DT	DT
wisdom	NN	NN
of	IN	IN
great	JJ	JJ
minds	NNS	NNS
.	.	.

But	CC	CC
are	VBP	VBP
all	PDT	DT
these	DT	DT
works	NNS	NNS
worthy	JJ	,
of	IN	IN
consideration	NN	NN
?	.	.
?	.	.

Can	MD	WRB
they	PRP	PRP
stand	VB	VBP
rigid	JJ	JJ
scrutiny	NN	RB
?	.	.
?	.	.

Shakespeare	NNP	NNP
's	POS	POS
wit	NN	NN
and	CC	CC
wisdom	NN	NN
,	,	,
his	PRP$	PRP$
profound	JJ	JJ
insight	NN	NN
into	IN	IN
human	NN	JJ
nature	NN	NN
,	,	,
have	VBP	VBP
stood	VBN	VBD
the	DT	DT
test	NN	NN
of	IN	IN
centuries	NNS	NNS
.	.	.

But	CC	CC
was	VBD	VBD
he	PRP	PRP
infallible	NN	VBD
in	IN	IN
all	DT	DT
things	NNS	NNS
?	.	.
?	.	.

What	WP	WP
of	IN	IN
his	PRP$	PRP$
treatment	NN	NNS
of	IN	IN
the	DT	DT
Jew	NNP	NN
in	IN	IN
The	DT	DT
Merchant	NNP	NN
Of	IN	IN
Venice	NNP	NNP
?	.	.
?	.	.

Shakespeare	NNP	PRP
gives	VBZ	VBZ
us	PRP	PRP
a	DT	DT
vivid	JJ	JJ
picture	NN	NN
of	IN	IN
Shylock	NNP	NNP
,	,	,
but	CC	CC
probably	RB	RB
he	PRP	PRP
never	RB	RB
saw	VBD	VBD
a	DT	DT
Jew	NNP	NN
,	,	,
unless	IN	CC
in	IN	IN
some	DT	DT
of	IN	IN
his	PRP$	PRP$
travels	NNS	NNS
.	.	.

The	DT	DT
Jews	NNPS	NN
had	VBD	VBD
been	VBN	VBN
banished	VBN	VBN
from	IN	IN
England	NNP	NNP
in	IN	IN
1290	CD	NN
and	CC	CC
were	VBD	VBD
not	RB	RB
permitted	VBN	VBN
to	TO	TO
return	VB	VB
before	IN	IN
1655	CD	NNP
,	,	,
when	WRB	WRB
Shakespeare	NNP	PRP
had	VBD	VBD
been	VBN	VBN
dead	JJ	JJ
for	IN	IN
thirty-nine	CD	CD
years	NNS	NNS
.	.	.

any	DT	DT
had	VBD	VBD
escaped	VBN	TO
expulsion	NN	JJ
by	IN	IN
hiding	VBG	NNP
,	,	,
they	PRP	PRP
certainly	RB	RB
would	MD	MD
not	RB	RB
frequent	VB	IN
the	DT	DT
market-place	NN	NN
.	.	.

Shakespeare	NNP	PRP
did	VBD	VBD
not	RB	RB
usually	RB	RB
invent	VB	VB
the	DT	DT
incidents	NNS	NN
in	IN	IN
his	PRP$	PRP$
plays	NNS	NNS
,	,	,
but	CC	CC
borrowed	VBD	WRB
them	PRP	PRP
from	IN	IN
old	JJ	JJ
stories	NNS	NNS
,	,	,
ballads	NNS	RB
,	,	,
and	CC	CC
plays	NNS	NNS
,	,	,
wove	VBD	WRB
them	PRP	PRP
together	RB	RB
,	,	,
and	CC	CC
then	RB	RB
breathed	VBD	VBN
into	IN	IN
them	PRP	PRP
his	PRP$	PRP$
spark	NN	NN
of	IN	IN
life	NN	NN
.	.	.

Rather	RB	RB
than	IN	IN
from	IN	IN
a	DT	DT
first-hand	JJ	JJ
study	NN	NN
of	IN	IN
Jewish	NNP	JJ
people	NNS	NNS
,	,	,
his	PRP$	PRP$
delineation	NN	NNS
of	IN	IN
Shylock	NNP	PRP
stems	NNS	VBZ
from	IN	IN
a	DT	DT
collection	NN	NN
of	IN	IN
Italian	NNP	PRP$
stories	NNS	NNS
,	,	,
Il	NNP	CC
Pecorone	NNP	NNP
,	,	,
published	VBN	VBN
in	IN	IN
1558	CD	NNP
,	,	,
although	IN	IN
written	VBN	VBN
almost	RB	RB
two	CD	CD
centuries	NNS	NNS
earlier	RBR	JJ
.	.	.

He	PRP	PRP
could	MD	MD
learn	VB	VB
at	IN	IN
second	JJ	JJ
hand	NN	NN
from	IN	IN
books	NNS	NNS
,	,	,
but	CC	CC
could	MD	MD
not	RB	RB
thus	RB	RB
capture	VB	IN
the	DT	DT
real	JJ	JJ
Jewish	NNP	JJ
spirit	NN	NN
.	.	.

Harris	NNP	PRP
J.	NNP	MD
Griston	NNP	VB
,	,	,
in	IN	IN
Shaking	VBG	VBG
The	DT	DT
Dust	NN	FW
From	IN	FW
Shakespeare	NNP	FW
(	(	(
216	CD	CD
)	)	)
,	,	,
writes	VBZ	RB
:	:	:
``	``	``
There	EX	EX
is	VBZ	VBZ
not	RB	RB
a	DT	DT
word	NN	NN
spoken	VBN	,
by	IN	IN
Shylock	NNP	NNS
which	WDT	WDT
one	NN	PRP
would	MD	MD
expect	VB	VB
from	IN	IN
a	DT	DT
real	JJ	JJ
Jew	NNP	NN
''	''	''
.	.	.

He	PRP	PRP
took	VBD	VBD
the	DT	DT
story	NN	NN
of	IN	IN
the	DT	DT
pound	NN	NN
of	IN	IN
flesh	NN	NN
and	CC	CC
had	VBD	VBD
to	TO	TO
fasten	VB	VB
it	PRP	PRP
on	IN	IN
someone	NN	NN
.	.	.

The	DT	DT
Jew	NNP	NN
was	VBD	VBD
the	DT	DT
safest	JJS	JJ
victim	NN	NN
.	.	.

No	DT	DT
Jew	NNP	NN
was	VBD	VBD
on	IN	IN
hand	NN	NN
to	TO	TO
boycott	VB	VB
his	PRP$	PRP$
financially	RB	NNS
struggling	VBG	VBG
theater	NN	NN
.	.	.

It	PRP	PRP
would	MD	MD
have	VB	VB
been	VBN	VBN
unwise	JJ	IN
policy	NN	NN
,	,	,
for	IN	IN
instance	NN	NN
,	,	,
to	TO	TO
apply	VB	VB
the	DT	DT
pound-of-flesh	JJ	JJ
characterization	NN	NN
to	TO	TO
the	DT	DT
thrifty	JJ	NN
Scotchman	NN	NN
.	.	.

Just	RB	RB
as	IN	RB
now	RB	RB
anyone	NN	PRP
may	MD	MD
hurl	VB	VB
insults	NNS	VBN
at	IN	IN
a	DT	DT
citizen	NN	NN
of	IN	IN
Mars	NNP	NNP
,	,	,
or	CC	CC
even	RB	RB
of	IN	IN
Tikopia	NNP	NNP
,	,	,
and	CC	CC
no	DT	DT
senatorial	JJ	NN
investigation	NN	NN
will	MD	NN
result	VB	NN
.	.	.

Who	WP	WP
cares	VBZ	VBP
about	IN	IN
them	PRP	PRP
!	.	.
!	.	.

Shakespeare	NNP	PRP
does	VBZ	VBZ
not	RB	RB
tell	VB	VB
us	PRP	PRP
that	IN	IN
Shylock	NNP	PRP
was	VBD	VBD
an	DT	DT
aberrant	JJ	JJ
individual	NN	NN
.	.	.

He	PRP	PRP
sets	VBZ	VBZ
him	PRP	PRP
forth	RB	RB
as	IN	IN
being	VBG	VBG
typical	JJ	JJ
of	IN	IN
the	DT	DT
group	NN	NN
.	.	.

He	PRP	PRP
tells	VBZ	VBZ
of	IN	IN
his	PRP$	PRP$
``	``	``
Jewish	NNP	JJ
heart	NN	NN
''	''	''
--	:	:
not	RB	RB
a	DT	DT
Shylockian	JJ	JJ
heart	NN	NN
;	:	:
;	:	:
but	CC	CC
a	DT	DT
Jewish	NNP	JJ
heart	NN	NN
.	.	.

This	DT	DT
would	MD	MD
make	VB	VB
anyone	NN	NN
crafty	JJ	,
and	CC	CC
cruel	JJ	NNP
,	,	,
capable	JJ	JJ
of	IN	IN
fiendish	JJ	NN
revenge	NN	NN
.	.	.

There	EX	EX
is	VBZ	VBZ
no	DT	DT
justification	NN	NN
for	IN	IN
such	JJ	JJ
misrepresentation	NN	NN
.	.	.

If	IN	IN
living	VBG	VBG
Jews	NNPS	PRP
were	VBD	VBD
unavailable	JJ	VBN
for	IN	IN
study	NN	NN
,	,	,
the	DT	DT
Bible	NNP	NN
was	VBD	VBD
at	IN	IN
hand	NN	NN
.	.	.

the	DT	DT
Old	NNP	JJ
Testament	NNP	NNS
would	MD	MD
have	VB	VB
shown	VBN	VBN
the	DT	DT
dramatist	NN	NN
that	IN	IN
the	DT	DT
ideas	NNS	NNS
attributed	VBN	VBP
to	TO	TO
Shylock	NNP	PRP
were	VBD	VBD
abhorrent	JJ	VBN
to	TO	TO
the	DT	DT
Jews	NNPS	NN
.	.	.

Are	VBP	WRB
we	PRP	PRP
better	JJR	RB
off	IN	RB
for	IN	IN
having	VBG	VBG
Shakespeare	NNP	NNP
's	POS	POS
idea	NN	NN
of	IN	IN
Shylock	NNP	NN
?	.	.
?	.	.

The	DT	DT
Merchant	NNP	NN
Of	IN	IN
Venice	NNP	NNP
in	IN	IN
high	JJ	JJ
school	NN	NN
and	CC	CC
college	NN	NN
has	VBZ	VBZ
given	VBN	VBN
many	JJ	JJ
young	JJ	JJ
people	NNS	NNS
their	PRP$	PRP$
notions	NNS	NNS
about	IN	IN
Jews	NNPS	NN
.	.	.

Does	VBZ	VBZ
this	DT	DT
help	NN	NN
the	DT	DT
non-Jew	NN	NN
to	TO	TO
understand	VB	VB
this	DT	DT
group	NN	NN
?	.	.
?	.	.

Thomas	NNP	NNP
De	NNP	NNP
Torquemada	NNP	NNP
,	,	,
Inquisitor-General	NNP	CC
of	IN	IN
the	DT	DT
Spanish	NNP	NNP
Inquisition	NNP	NNP
,	,	,
put	VBD	VBD
many	JJ	JJ
persons	NNS	NNS
to	TO	TO
death	NN	NN
.	.	.

His	PRP$	PRP$
name	NN	NN
became	VBD	VBD
synonymous	JJ	VBN
with	IN	IN
cold-blooded	JJ	NN
cruelty	NN	NN
.	.	.

Would	MD	WRB
we	PRP	PRP
gain	VB	VBN
by	IN	IN
keeping	VBG	DT
alive	JJ	JJ
his	PRP$	PRP$
memory	NN	NN
and	CC	CC
besmirching	VBG	JJ
today	NN	NN
's	POS	POS
Roman	NNP	NNP
Catholics	NNPS	NNPS
by	IN	IN
saying	VBG	VBG
he	PRP	PRP
had	VBD	VBD
a	DT	DT
Catholic	NNP	JJ
heart	NN	NN
?	.	.
?	.	.

Let	VB	IN
his	PRP$	PRP$
bones	NNS	NNS
and	CC	CC
his	PRP$	PRP$
memory	NN	NN
rest	NN	NN
in	IN	IN
the	DT	DT
fifteenth	JJ	JJ
century	NN	NN
where	WRB	WRB
they	PRP	PRP
belong	VBP	VBP
;	:	:
;	:	:
he	PRP	PRP
is	VBZ	VBZ
out	IN	RB
of	IN	IN
place	NN	NN
in	IN	IN
our	PRP$	PRP$
times	NNS	NNS
.	.	.

Shakespeare	NNP	NNP
's	POS	POS
Shylock	NNP	NN
,	,	,
too	RB	RB
,	,	,
is	VBZ	VBZ
of	IN	IN
dubious	JJ	DT
value	NN	NN
in	IN	IN
the	DT	DT
modern	JJ	JJ
world	NN	NN
.	.	.

Ideas	NNS	NNP
,	,	,
in	IN	IN
and	CC	CC
of	IN	IN
themselves	PRP	PRP
,	,	,
are	VBP	VBP
not	RB	RB
necessarily	RB	RB
the	DT	DT
greatest	JJS	JJS
good	NN	NN
.	.	.

A	DT	DT
successful	JJ	JJ
businessman	NN	NNS
recently	RB	RB
prefaced	VBD	VB
his	PRP$	PRP$
address	NN	NN
to	TO	TO
a	DT	DT
luncheon	NN	JJ
group	NN	NN
with	IN	IN
the	DT	DT
statement	NN	NN
that	IN	IN
all	DT	DT
economists	NNS	NN
should	MD	MD
be	VB	VB
sent	VBN	VBN
to	TO	TO
the	DT	DT
hospitals	NNS	NN
for	IN	IN
the	DT	DT
mentally	RB	NN
deranged	VBN	,
where	WRB	WRB
they	PRP	PRP
and	CC	CC
their	PRP$	PRP$
theories	NNS	NNS
might	MD	MD
rot	VB	VB
together	RB	RB
.	.	.

Will	MD	IN
his	PRP$	PRP$
words	NNS	NNS
come	VB	VBP
to	TO	TO
be	VB	VB
treasured	VBN	VBN
and	CC	CC
quoted	VBN	VBD
through	IN	IN
the	DT	DT
years	NNS	NNS
?	.	.
?	.	.

we	PRP	PRP
are	VBP	VBP
given	VBN	VBN
assurance	NN	IN
that	IN	WDT
automatically	RB	VBZ
all	DT	DT
ideas	NNS	NNS
will	MD	MD
be	VB	VB
sifted	VBN	VBN
and	CC	CC
resifted	VBN	JJ
and	CC	CC
in	IN	IN
the	DT	DT
end	NN	NN
only	RB	RB
the	DT	DT
good	JJ	JJ
ones	NNS	NNS
will	MD	MD
survive	VB	VB
.	.	.

But	CC	CC
is	VBZ	VBZ
that	RB	IN
not	RB	RB
like	IN	IN
going	VBG	VBG
to	TO	TO
a	DT	DT
chemistry	NN	NN
laboratory	NN	,
and	CC	CC
blindly	RB	PRP
pouring	VBG	VBP
out	IN	RB
liquids	NNS	,
and	CC	CC
powders	NNS	RB
from	IN	IN
an	DT	DT
array	NN	NN
of	IN	IN
bottles	NNS	NN
and	CC	CC
then	RB	RB
,	,	,
after	IN	IN
stirring	VBG	NNP
,	,	,
expecting	VBG	IN
a	DT	DT
new	JJ	JJ
wonder	NN	NN
drug	NN	TO
inevitably	RB	VB
to	TO	TO
result	VB	NN
?	.	.
?	.	.

What	WP	WP
of	IN	IN
the	DT	DT
efficiency	NN	NN
of	IN	IN
this	DT	DT
natural	JJ	JJ
instrument	NN	NN
of	IN	IN
free	JJ	JJ
discussion	NN	NN
?	.	.
?	.	.

Is	VBZ	VBZ
there	EX	RB
some	DT	DT
magic	NN	NN
in	IN	IN
it	PRP	PRP
that	WDT	DT
assures	VBZ	NN
results	NNS	RB
?	.	.
?	.	.

Peter	NNP	NNP
B.	NNP	NNP
Kyne	NNP	''
(	(	(
Pride	NNP	FW
Of	IN	FW
Palomar	NNP	FW
,	,	,
43	CD	CD
)	)	)
informed	VBD	VBN
us	PRP	PRP
in	IN	IN
1921	CD	NN
that	IN	IN
we	PRP	PRP
had	VBD	VBD
an	DT	DT
instinctive	JJ	JJ
dislike	NN	NN
for	IN	IN
the	DT	DT
Japanese	NNP	NN
,	,	,
did	VBD	VBD
the	DT	DT
heated	JJ	JJ
debates	NNS	NNS
of	IN	IN
the	DT	DT
Californians	NNS	MD
settle	VB	VB
the	DT	DT
truth	NN	NN
or	CC	CC
falsity	NN	RB
of	IN	IN
the	DT	DT
proposition	NN	NN
?	.	.
?	.	.

The	DT	DT
Leopard	NNP	NNP
's	POS	POS
Spots	NNS	NNP
came	VBD	VBD
from	IN	IN
the	DT	DT
pen	NN	NN
of	IN	IN
Thomas	NNP	NNP
Dixon	NNP	NNP
in	IN	IN
1902	CD	CD
,	,	,
and	CC	CC
in	IN	IN
this	DT	DT
he	PRP	PRP
announced	VBD	VBD
an	DT	DT
``	``	``
unchangeable	JJ	UH
''	''	''
law	NN	NN
.	.	.

If	IN	IN
a	DT	DT
child	NN	NN
had	VBD	VBD
a	DT	DT
single	JJ	JJ
drop	NN	NN
of	IN	IN
Negro	NNP	JJ
blood	NN	NNP
,	,	,
he	PRP	PRP
would	MD	MD
revert	VB	VB
to	TO	TO
the	DT	DT
ancestral	JJ	JJ
line	NN	NN
which	WDT	WDT
,	,	,
except	IN	IN
as	IN	IN
slaves	NNS	NNS
under	IN	IN
a	DT	DT
superior	JJ	JJ
race	NN	NN
,	,	,
had	VBD	VBD
not	RB	RB
made	VBN	VBN
one	CD	CD
step	NN	NN
of	IN	IN
progress	NN	NN
in	IN	IN
3,000	CD	PRP$
years	NNS	NNS
.	.	.

That	DT	DT
doctrine	NN	NN
has	VBZ	VBZ
been	VBN	VBN
accepted	VBN	VBN
by	IN	IN
many	JJ	JJ
,	,	,
but	CC	CC
has	VBZ	VBZ
it	PRP	PRP
produced	VBD	VB
good	JJ	JJ
results	NNS	RB
?	.	.
?	.	.

the	DT	DT
same	JJ	JJ
vein	NN	NNS
,	,	,
a	DT	DT
certain	JJ	JJ
short-story	NN	JJ
plot	NN	NN
has	VBZ	VBZ
been	VBN	VBN
overworked	VBN	NN
.	.	.

The	DT	DT
son	NN	NN
and	CC	CC
heir	NN	RB
of	IN	IN
a	DT	DT
prominent	JJ	JJ
family	NN	NN
marries	VBZ	IN
a	DT	DT
girl	NN	NN
who	WP	WP
has	VBZ	VBZ
tell-tale	JJ	JJ
shadows	NNS	NNS
on	IN	IN
the	DT	DT
half-moons	NNS	NN
of	IN	IN
her	PRP$	PRP$
finger	NN	NN
nails	NNS	NN
.	.	.

time	NN	NN
she	PRP	PRP
presents	VBZ	VBZ
her	PRP	PRP$
aristocratic	JJ	JJ
husband	NN	NN
with	IN	IN
a	DT	DT
coal-black	JJ	JJ
child	NN	NN
.	.	.

Is	VBZ	VBZ
the	DT	DT
world	NN	NN
better	JJR	RB
for	IN	IN
having	VBG	VBG
this	DT	DT
idea	NN	NN
thrust	VB	,
upon	IN	IN
it	PRP	PRP
?	.	.
?	.	.

Will	MD	DT
argument	NN	NN
and	CC	CC
debate	NN	TO
decide	VB	VB
its	PRP$	PRP$
truth	NN	NN
or	CC	CC
falsity	NN	NN
?	.	.
?	.	.

answers	NNS	NNS
to	TO	TO
such	JJ	JJ
questions	NNS	NNS
we	PRP	PRP
must	MD	MD
turn	VB	VB
to	TO	TO
the	DT	DT
anthropologists	NNS	NN
,	,	,
the	DT	DT
biologists	NNS	NN
,	,	,
the	DT	DT
historians	NNS	NNS
,	,	,
the	DT	DT
psychologists	NNS	NNS
,	,	,
and	CC	CC
the	DT	DT
sociologists	NNS	NN
.	.	.

Long	RB	RB
ago	IN	RB
they	PRP	PRP
consigned	VBD	VBD
the	DT	DT
